result_id,grain_type,moisture,temperature,nature,created_at,timestamp,status,processed_at,processed_by
21010980049896,Nisu,12.71100,27.77100,0.79243,2024-08-11 00:48:26,2024-08-10 21:50:37.315619,Processed,2024-08-10 21:50:51.147553,manager
21010980049897,Nisu,15.62800,28.29000,0.79885,2024-08-11 00:50:15,2024-08-10 21:52:26.053946,Processed,2024-08-10 21:52:42.661442,manager
21010980049901,Nisu,16.46600,28.27900,0.78477,2024-08-11 09:13:04,2024-08-11 06:15:13.554255,New,,
21010980049905,Nisu,20.67200,20.73700,0.74550,2024-08-11 10:31:12,2024-08-11 07:33:21.518274,New,,
21010980049908,Nisu,12.79000,21.64000,0.79836,2024-08-11 11:50:08,2024-08-11 08:52:18.493645,New,,
21010980049911,Nisu,20.04500,20.43200,0.74624,2024-08-11 12:53:24,2024-08-11 09:55:33.575106,New,,
21010980049702,Nisu,12.75600,19.34800,0.78848,2024-08-09 04:59:11,2024-08-09 02:01:23.145809,Processed,2024-08-09 02:02:20.491384,manager
21010980049710,Nisu,12.74700,20.33000,0.78848,2024-08-09 05:43:56,2024-08-09 02:46:09.163668,Processed,2024-08-09 02:47:52.231868,manager
21010980049732,Nisu,13.35900,27.33000,0.79490,2024-08-09 08:44:19,2024-08-09 05:46:31.733607,Processed,2024-08-09 05:47:10.601645,operator
21010980049722,Nisu,12.93800,25.29800,0.79194,2024-08-09 07:18:15,2024-08-09 04:20:27.872576,Processed,2024-08-09 04:21:35.050363,operator
21010980049814,Nisu,14.98700,24.76700,0.79194,2024-08-10 01:55:21,2024-08-09 22:57:32.636859,Processed,2024-08-09 22:57:54.223745,manager
21010980049723,Nisu,12.86400,25.71600,0.79416,2024-08-09 07:29:42,2024-08-09 04:32:20.39515,Processed,2024-08-09 04:33:26.367457,operator
21010980049733,Nisu,15.75500,21.44800,0.79589,2024-08-09 08:46:33,2024-08-09 05:48:45.492577,Processed,2024-08-09 05:49:04.434253,operator
21010980049739,Nisu,15.92600,20.50000,0.79144,2024-08-09 10:16:07,2024-08-09 07:18:19.493129,Processed,2024-08-09 07:18:27.63988,operator
21010980049815,Nisu,13.62900,26.33700,0.80009,2024-08-10 01:56:06,2024-08-09 22:58:17.864888,Processed,2024-08-09 22:58:23.467492,manager
21010980049740,Nisu,13.54400,30.65000,0.79342,2024-08-09 10:18:43,2024-08-09 07:20:54.639027,Processed,2024-08-09 07:23:21.364553,operator
21010980049819,Nisu,17.12600,25.02700,0.77613,2024-08-10 02:20:06,2024-08-09 23:22:17.637205,New,,
21010980049749,Nisu,13.72800,28.00800,0.79194,2024-08-09 12:02:49,2024-08-09 09:05:17.395919,Processed,2024-08-09 09:05:31.75514,operator
21010980049750,Nisu,16.06500,22.64500,0.78033,2024-08-09 12:03:58,2024-08-09 09:06:10.709242,Processed,2024-08-09 09:06:19.620806,operator
21010980049757,Nisu,13.43300,30.24300,0.79342,2024-08-09 13:56:37,2024-08-09 10:59:53.183456,New,,
21010980049823,Nisu,15.33000,25.86300,0.79119,2024-08-10 03:16:53,2024-08-10 00:19:04.759535,Processed,2024-08-10 00:19:18.779573,manager
21010980049758,Nisu,13.43500,30.33300,0.79194,2024-08-09 13:57:46,2024-08-09 10:59:58.119781,Processed,2024-08-09 11:00:06.044393,operator
21010980049765,Nisu,14.23200,28.85400,0.79836,2024-08-09 15:23:54,2024-08-09 12:26:05.804892,Processed,2024-08-09 12:26:17.141722,operator
21010980049828,Nisu,13.32500,28.39200,0.80206,2024-08-10 04:54:12,2024-08-10 01:56:23.210253,Processed,2024-08-10 01:56:57.228235,manager
21010980049774,Nisu,15.93200,28.33500,0.78996,2024-08-09 16:57:12,2024-08-09 14:00:41.811523,Processed,2024-08-09 14:28:42.161949,operator
21010980049780,Nisu,13.82600,29.46400,0.79416,2024-08-09 18:29:05,2024-08-09 15:31:16.534744,Processed,2024-08-09 15:31:29.867906,operator
21010980049832,Nisu,13.46600,29.52100,0.80429,2024-08-10 06:19:07,2024-08-10 03:21:18.912999,Processed,2024-08-10 03:21:51.542246,manager
21010980049781,Nisu,15.12000,30.60400,0.79070,2024-08-09 18:31:16,2024-08-09 15:33:28.35624,Processed,2024-08-09 15:33:46.004958,operator
21010980049788,Nisu,15.12700,28.14300,0.79169,2024-08-09 20:04:24,2024-08-09 17:06:36.123115,Processed,2024-08-09 17:06:48.632105,operator
21010980049833,Nisu,15.50400,21.61800,0.79416,2024-08-10 06:20:34,2024-08-10 03:22:45.524278,Processed,2024-08-10 03:24:10.614596,manager
21010980049792,Nisu,15.47100,27.63500,0.79194,2024-08-09 21:08:19,2024-08-09 18:10:30.393866,Processed,2024-08-09 18:12:09.235391,operator
21010980049797,Nisu,13.50800,28.60600,0.80206,2024-08-09 22:16:01,2024-08-09 19:18:12.854894,Processed,2024-08-09 19:18:32.665569,operator
21010980049834,Nisu,13.35100,28.16600,0.80256,2024-08-10 06:32:35,2024-08-10 03:34:46.2078,Processed,2024-08-10 03:35:14.95904,manager
21010980049798,Nisu,16.35700,28.56100,0.78996,2024-08-09 22:17:25,2024-08-09 19:19:37.279498,Processed,2024-08-09 19:19:47.180293,operator
21010980049841,Nisu,14.50000,20.82700,0.77539,2024-08-10 08:21:04,2024-08-10 05:23:15.592985,New,,
21010980049802,Nisu,14.09000,26.89000,0.80108,2024-08-09 23:10:18,2024-08-09 20:12:29.991472,Processed,2024-08-09 20:13:02.553044,manager
21010980049803,Nisu,16.01100,28.05300,0.77860,2024-08-09 23:14:33,2024-08-09 20:16:45.01678,Processed,2024-08-09 20:16:54.936997,manager
21010980049849,Nisu,15.13600,22.04700,0.79712,2024-08-10 09:14:05,2024-08-10 06:18:57.228659,Processed,2024-08-10 06:36:02.498702,manager
21010980049807,Nisu,13.72700,26.89000,0.80206,2024-08-09 23:49:47,2024-08-09 20:51:59.333889,Processed,2024-08-09 20:52:19.144045,manager
21010980049856,Nisu,13.70100,29.00100,0.80478,2024-08-10 11:23:38,2024-08-10 08:29:36.830755,Processed,2024-08-10 08:55:55.7437,manager
21010980049862,Nisu,15.05900,24.10100,0.79045,2024-08-10 13:42:48,2024-08-10 10:47:23.514421,Processed,2024-08-10 11:25:41.62572,manager
21010980049867,Nisu,13.76800,29.97200,0.80182,2024-08-10 15:27:33,2024-08-10 12:29:43.536789,Processed,2024-08-10 12:29:53.308265,manager
21010980049868,Nisu,15.33400,25.17400,0.79342,2024-08-10 15:28:48,2024-08-10 12:30:59.152635,Processed,2024-08-10 12:31:16.303374,manager
21010980049874,Nisu,16.12300,25.67100,0.78206,2024-08-10 17:31:52,2024-08-10 14:38:26.855698,Processed,2024-08-10 14:41:49.350533,manager
21010980049701,Nisu,13.33100,18.33200,0.78502,2024-08-09 04:41:02,2024-08-09 01:43:14.135003,Processed,2024-08-09 01:43:56.109307,manager
21010980049881,Nisu,13.86100,26.64200,0.79638,2024-08-10 19:47:17,2024-08-10 16:49:27.788322,Processed,2024-08-10 16:50:10.655556,manager
21010980049886,Nisu,13.62400,18.31000,0.78650,2024-08-10 23:22:17,2024-08-10 20:24:27.900761,Processed,2024-08-10 20:25:16.39789,manager
21010980049890,Nisu,15.57800,28.80900,0.79688,2024-08-11 00:07:34,2024-08-10 21:09:44.345462,New,,
21010980049894,Nisu,15.47000,28.05300,0.79712,2024-08-11 00:27:45,2024-08-10 21:29:55.348476,Processed,2024-08-10 21:30:02.148482,manager
21010980049898,Nisu,13.28500,23.92100,0.79712,2024-08-11 01:26:12,2024-08-10 22:28:23.283821,Processed,2024-08-10 22:29:28.911651,manager
21010980049902,Nisu,15.83400,28.52700,0.78601,2024-08-11 09:30:45,2024-08-11 06:32:54.61436,New,,
21010980049906,Nisu,13.11700,24.44000,0.79786,2024-08-11 10:40:19,2024-08-11 07:42:28.42156,New,,
21010980049909,Nisu,13.13500,19.30300,0.78527,2024-08-11 11:57:42,2024-08-11 08:59:51.503062,New,,
21010980049912,Nisu,12.58500,19.76600,0.78798,2024-08-11 13:44:24,2024-08-11 10:46:34.273681,New,,
21010980049914,Nisu,12.91500,19.99200,0.78996,2024-08-11 14:26:22,2024-08-11 11:28:31.999916,New,,
21010980049915,Nisu,20.85600,20.25100,0.73660,2024-08-11 14:29:21,2024-08-11 11:31:31.341934,New,,
21010980049917,Nisu,21.08500,20.45500,0.73685,2024-08-11 18:22:11,2024-08-11 15:24:20.21807,New,,
21010980049919,Nisu,16.07200,28.39200,0.78650,2024-08-11 19:32:19,2024-08-11 16:34:28.105677,New,,
21010980049921,Nisu,13.19100,19.03200,0.78971,2024-08-11 20:05:25,2024-08-11 17:07:34.416832,New,,
21010980049711,Nisu,15.89200,19.92400,0.79218,2024-08-09 05:52:13,2024-08-09 02:54:25.152551,Processed,2024-08-09 02:57:46.505465,manager
21010980049734,Nisu,13.48800,27.17200,0.79515,2024-08-09 09:12:46,2024-08-09 06:14:59.120286,Processed,2024-08-09 06:15:07.234207,operator
21010980049712,Nisu,12.72900,21.13200,0.79045,2024-08-09 05:56:27,2024-08-09 02:58:48.487929,Processed,2024-08-09 02:59:25.117985,manager
21010980049816,Nisu,13.51300,26.11100,0.80280,2024-08-10 02:15:33,2024-08-09 23:17:45.034287,Processed,2024-08-09 23:18:12.017564,manager
21010980049724,Nisu,12.98300,27.36400,0.79119,2024-08-09 07:44:55,2024-08-09 04:47:06.899471,Processed,2024-08-09 04:49:37.766811,operator
21010980049736,Nisu,15.83300,22.29500,0.78280,2024-08-09 09:22:17,2024-08-09 06:24:31.801158,Processed,2024-08-09 06:24:44.691358,operator
21010980049741,Nisu,17.27800,27.52200,0.77094,2024-08-09 10:37:40,2024-08-09 07:44:54.388883,New,,
21010980049742,Nisu,13.58700,29.22700,0.79490,2024-08-09 10:43:27,2024-08-09 07:45:39.513167,Processed,2024-08-09 07:45:47.376157,operator
21010980049820,Nisu,13.33100,27.48800,0.80058,2024-08-10 02:36:11,2024-08-09 23:38:21.975667,Processed,2024-08-09 23:42:52.404365,manager
21010980049743,Nisu,16.08000,23.34500,0.78206,2024-08-09 10:45:09,2024-08-09 07:47:21.093968,Processed,2024-08-09 07:47:37.831102,operator
21010980049824,Nisu,13.42700,27.95100,0.80009,2024-08-10 03:32:38,2024-08-10 00:34:49.492341,New,,
21010980049751,Nisu,13.65700,30.02900,0.79317,2024-08-09 12:30:25,2024-08-09 09:35:25.633831,Processed,2024-08-09 09:35:57.406893,operator
21010980049752,Nisu,13.55400,29.37400,0.79194,2024-08-09 12:33:49,2024-08-09 09:36:01.713991,New,,
21010980049699,Nisu,14.67000,18.05000,0.78700,2024-08-09 04:18:47,2024-08-09 01:20:59.585784,Processed,2024-08-09 01:21:07.822545,manager
21010980049753,Nisu,15.80900,21.84300,0.78798,2024-08-09 12:34:26,2024-08-09 09:36:38.858267,Processed,2024-08-09 09:36:46.192588,operator
21010980049829,Nisu,15.14400,21.74200,0.79984,2024-08-10 04:56:41,2024-08-10 01:58:52.359197,Processed,2024-08-10 01:58:59.770192,manager
21010980049759,Nisu,17.23400,28.31200,0.78502,2024-08-09 14:19:47,2024-08-09 11:21:59.000795,Processed,2024-08-09 11:22:07.622931,operator
21010980049767,Nisu,15.19700,29.70100,0.78107,2024-08-09 15:37:56,2024-08-09 12:40:20.245513,New,,
21010980049776,Nisu,13.60100,30.90900,0.79737,2024-08-09 17:28:02,2024-08-09 14:30:51.080711,Processed,2024-08-09 14:31:26.374532,operator
21010980049835,Nisu,13.53800,28.15400,0.80527,2024-08-10 06:55:28,2024-08-10 03:57:39.3345,Processed,2024-08-10 03:57:57.827406,manager
21010980049777,Nisu,16.95400,27.88300,0.76402,2024-08-09 17:29:18,2024-08-09 14:31:29.463672,Processed,2024-08-09 14:31:42.988491,operator
21010980049783,Nisu,13.53100,27.78200,0.79465,2024-08-09 18:59:17,2024-08-09 16:01:56.773799,Processed,2024-08-09 16:02:03.903309,operator
21010980049842,Nisu,14.46600,20.86100,0.77440,2024-08-10 08:21:45,2024-08-10 05:23:56.888647,Processed,2024-08-10 05:41:46.509634,manager
21010980049784,Nisu,15.33800,29.12500,0.78502,2024-08-09 19:00:36,2024-08-09 16:02:48.24573,Processed,2024-08-09 16:03:01.730238,operator
21010980049789,Nisu,13.52500,28.42500,0.79935,2024-08-09 20:26:46,2024-08-09 17:31:01.720045,Processed,2024-08-09 17:31:15.368363,operator
21010980049850,Nisu,13.10700,27.03700,0.79935,2024-08-10 09:45:57,2024-08-10 06:49:05.258347,Processed,2024-08-10 06:49:21.386954,manager
21010980049793,Nisu,13.36100,28.00800,0.79885,2024-08-09 21:11:12,2024-08-09 18:13:24.45302,Processed,2024-08-09 18:13:45.082375,operator
21010980049799,Nisu,13.79700,28.12100,0.80330,2024-08-09 22:39:25,2024-08-09 19:41:36.835795,Processed,2024-08-09 19:42:00.575017,manager
21010980049851,Nisu,14.97400,22.27200,0.79539,2024-08-10 09:47:11,2024-08-10 06:49:22.140909,Processed,2024-08-10 06:49:30.465175,manager
21010980049804,Nisu,13.92200,27.90600,0.80058,2024-08-09 23:25:35,2024-08-09 20:27:47.447339,Processed,2024-08-09 20:28:34.478536,manager
21010980049808,Nisu,13.92000,27.99600,0.79663,2024-08-10 00:10:09,2024-08-09 21:12:20.860504,Processed,2024-08-09 21:12:36.506977,manager
21010980049857,Nisu,13.62600,29.18200,0.80280,2024-08-10 11:56:08,2024-08-10 08:58:19.04137,Processed,2024-08-10 08:58:26.594853,manager
21010980049858,Nisu,15.05200,23.43500,0.79292,2024-08-10 11:57:32,2024-08-10 08:59:43.567739,Processed,2024-08-10 08:59:58.633149,manager
21010980049864,Nisu,15.13300,24.42900,0.79119,2024-08-10 14:24:10,2024-08-10 11:27:34.248155,Processed,2024-08-10 11:53:31.077425,manager
21010980049869,Nisu,13.66100,29.39600,0.80330,2024-08-10 16:13:06,2024-08-10 13:15:17.301171,Processed,2024-08-10 13:15:45.794302,manager
21010980049870,Nisu,15.32700,24.46300,0.79366,2024-08-10 16:26:50,2024-08-10 13:29:01.27461,Processed,2024-08-10 13:29:24.100116,manager
21010980049876,Nisu,16.45300,25.70400,0.77884,2024-08-10 18:15:10,2024-08-10 15:18:38.462837,New,,
21010980049882,Nisu,16.46900,25.86300,0.77390,2024-08-10 19:48:37,2024-08-10 16:50:47.39575,Processed,2024-08-10 16:50:57.526432,manager
21010980049887,Nisu,15.58300,28.61700,0.79663,2024-08-10 23:44:30,2024-08-10 20:46:40.974642,New,,
21010980049891,Nisu,13.25100,18.35500,0.79317,2024-08-11 00:08:18,2024-08-10 21:10:28.781487,Processed,2024-08-10 21:10:29.288905,manager
21010980049892,Nisu,13.20700,18.79500,0.79712,2024-08-11 00:08:50,2024-08-10 21:11:00.768602,Processed,2024-08-10 21:11:17.183207,manager
21010980049895,Nisu,12.56000,25.06100,0.79564,2024-08-11 00:30:41,2024-08-10 21:32:51.862964,New,,
21010980049899,Nisu,15.45900,28.07500,0.79119,2024-08-11 08:22:25,2024-08-11 05:24:35.427839,New,,
21010980049903,Nisu,12.96800,24.75600,0.80552,2024-08-11 09:42:32,2024-08-11 06:44:42.271374,New,,
21010980049907,Nisu,20.82700,20.35300,0.74327,2024-08-11 11:30:32,2024-08-11 08:32:42.556848,New,,
21010980049910,Nisu,13.42400,22.37400,0.79391,2024-08-11 12:02:36,2024-08-11 09:04:45.665341,New,,
21010980049913,Nisu,13.57500,23.25500,0.80923,2024-08-11 13:52:42,2024-08-11 10:54:52.267072,New,,
21010980049916,Nisu,12.92400,20.37600,0.78848,2024-08-11 17:59:25,2024-08-11 15:01:34.510439,New,,
21010980049918,Nisu,12.32000,19.20100,0.78798,2024-08-11 18:54:40,2024-08-11 15:56:49.80218,New,,
21010980049920,Nisu,12.84300,19.06600,0.78601,2024-08-11 19:42:53,2024-08-11 16:45:02.398453,New,,
21010980049922,Nisu,13.28100,19.38200,0.79194,2024-08-11 20:07:33,2024-08-11 17:09:42.310752,Processed,2024-08-11 17:09:55.452614,manager
21010980049923,Nisu,20.86500,20.22900,0.73883,2024-08-11 20:10:49,2024-08-11 17:12:58.4206,Processed,2024-08-11 17:13:09.561154,manager
21010980049924,Nisu,13.65600,18.68200,0.79119,2024-08-11 20:36:21,2024-08-11 17:38:30.113327,Processed,2024-08-11 17:38:43.913263,manager
21010980049926,Nisu,13.69300,18.78400,0.78749,2024-08-11 21:21:34,2024-08-11 18:23:43.538633,New,,
21010980049925,Nisu,13.64200,18.79500,0.78823,2024-08-11 20:59:03,2024-08-11 18:01:12.159058,Processed,2024-08-11 18:02:24.65655,manager
21010980049927,Nisu,13.76500,19.05500,0.79095,2024-08-11 21:22:53,2024-08-11 18:25:01.957363,Processed,2024-08-11 18:25:10.641544,manager
21010980049928,Nisu,13.79400,18.56900,0.78774,2024-08-11 21:44:45,2024-08-11 18:46:54.905972,Processed,2024-08-11 18:47:22.612458,manager
21010980049929,Nisu,21.02500,20.09300,0.73339,2024-08-11 22:07:45,2024-08-11 19:09:54.374544,Processed,2024-08-11 19:10:00.852781,manager
21010980049930,Nisu,13.52700,18.17400,0.78749,2024-08-11 22:08:34,2024-08-11 19:10:43.65515,Processed,2024-08-11 19:11:55.114627,manager
21010980049931,Nisu,13.48700,17.94800,0.78700,2024-08-11 22:30:47,2024-08-11 19:32:56.687161,Processed,2024-08-11 19:33:28.604446,manager
21010980049932,Nisu,13.81400,18.06100,0.78551,2024-08-11 22:59:49,2024-08-11 20:01:58.254265,Processed,2024-08-11 20:02:34.792279,manager
21010980049933,Nisu,21.11000,19.71000,0.71882,2024-08-11 23:03:14,2024-08-11 20:05:23.102475,Processed,2024-08-11 20:05:35.360576,manager
21010980049934,Nisu,13.89900,17.97100,0.78650,2024-08-11 23:31:53,2024-08-11 20:34:02.535107,Processed,2024-08-11 20:35:09.78724,manager
21010980049935,Nisu,13.60000,18.71600,0.78798,2024-08-11 23:57:06,2024-08-11 20:59:15.67558,Processed,2024-08-11 20:59:30.8423,manager
21010980049936,Nisu,13.45800,22.98400,0.80305,2024-08-12 08:28:18,2024-08-12 05:30:10.070228,New,,
21010980049937,Nisu,15.52700,28.31200,0.79342,2024-08-12 08:42:58,2024-08-12 05:46:04.233705,New,,
21010980049938,Nisu,13.36700,20.44300,0.79737,2024-08-12 09:27:42,2024-08-12 06:29:58.332121,New,,
21010980049939,Nisu,13.12500,43.24900,0.78971,2024-08-12 11:38:26,2024-08-12 08:40:34.319061,New,,
21010980049940,Nisu,13.75900,25.25300,0.77983,2024-08-12 14:02:25,2024-08-12 11:05:58.830351,New,,
21010980049941,Nisu,15.35500,17.93700,0.77168,2024-08-12 15:55:48,2024-08-12 12:57:56.665673,New,,
21010980049942,Nisu,14.28900,18.11800,0.78057,2024-08-12 15:59:10,2024-08-12 13:01:53.099794,New,,
21010980049943,Nisu,14.46100,17.92600,0.77514,2024-08-12 16:06:22,2024-08-12 13:08:30.546652,New,,
21010980049944,Nisu,13.36900,18.34300,0.78378,2024-08-12 16:39:49,2024-08-12 13:41:56.785155,New,,
21010980049945,Nisu,13.25200,17.90300,0.78477,2024-08-12 17:01:33,2024-08-12 14:06:52.802981,New,,
21010980049946,Nisu,13.06500,17.98200,0.78650,2024-08-12 17:25:34,2024-08-12 14:27:42.152456,New,,
21010980049947,Nisu,14.97300,29.17100,0.79391,2024-08-12 18:33:42,2024-08-12 15:37:17.163908,Processed,2024-08-12 15:37:41.2271,manager
21010980049948,Nisu,15.62500,28.33500,0.79292,2024-08-12 18:48:02,2024-08-12 15:50:10.523619,New,,
21010980049949,Nisu,15.41900,20.44300,0.77786,2024-08-12 20:01:39,2024-08-12 17:04:41.578514,New,,
21010980049950,Nisu,15.15800,29.87100,0.79614,2024-08-13 00:00:37,2024-08-12 21:02:45.029513,New,,
21010980049951,Nisu,15.20600,29.18200,0.79218,2024-08-13 00:03:08,2024-08-12 21:06:33.209235,New,,
21010980049952,Nisu,14.47100,26.98000,0.80256,2024-08-13 07:13:53,2024-08-13 04:18:38.716272,New,,
21010980049953,Raps,21.42100,24.27100,0.61138,2024-08-13 14:51:33,2024-08-13 11:53:39.861628,New,,
21010980049954,Raps,13.86500,24.76700,0.63786,2024-08-13 17:47:34,2024-08-13 14:49:41.052776,New,,
21010980049955,Oder,14.06500,21.57200,0.64218,2024-08-13 18:48:40,2024-08-13 15:50:46.674483,New,,
21010980049956,Raps,14.48500,25.67100,0.64009,2024-08-13 19:36:27,2024-08-13 16:40:47.269461,New,,
21010980049957,Raps,16.72500,23.79600,0.65742,2024-08-13 20:28:41,2024-08-13 17:31:02.44411,New,,
21010980049958,Raps,14.59900,28.32400,0.65370,2024-08-13 20:50:06,2024-08-13 17:52:12.495942,Processed,2024-08-13 17:53:37.516909,operator
21010980049959,Raps,12.86000,31.51900,0.65568,2024-08-13 21:13:08,2024-08-13 18:15:14.328433,New,,
21010980049961,Raps,11.15100,34.94000,0.65791,2024-08-13 21:37:40,2024-08-13 18:42:17.986876,New,,
21010980049962,Raps,9.56600,39.26400,0.65965,2024-08-13 21:59:11,2024-08-13 19:02:23.28005,New,,
21010980049963,Raps,8.80900,31.69900,0.65667,2024-08-13 22:27:33,2024-08-13 19:32:32.128287,New,,
21010980049965,Raps,8.59300,24.06700,0.66088,2024-08-13 22:48:21,2024-08-13 19:52:37.00994,New,,
21010980049967,Raps,8.53000,24.71100,0.65593,2024-08-13 23:10:33,2024-08-13 20:12:42.715079,New,,
21010980049969,Raps,9.11900,23.10800,0.66608,2024-08-13 23:50:22,2024-08-13 20:52:54.729213,New,,
21010980049970,Raps,14.29300,22.04700,0.63613,2024-08-14 00:15:37,2024-08-13 21:17:43.466705,New,,
21010980049971,Raps,9.88900,21.48200,0.66311,2024-08-14 00:16:06,2024-08-13 21:18:26.90329,New,,
21010980049972,Raps,9.11400,22.13700,0.66336,2024-08-14 00:22:27,2024-08-13 21:24:33.347407,New,,
21010980049973,Raps,10.17500,20.95100,0.66583,2024-08-14 00:34:05,2024-08-13 21:39:44.476592,New,,
21010980049975,Raps,14.44400,22.27200,0.62549,2024-08-14 00:46:38,2024-08-13 21:49:46.812905,New,,
21010980049976,Raps,8.27000,20.70300,0.65989,2024-08-14 00:51:16,2024-08-13 21:53:21.945223,New,,
21010980049977,Raps,9.97600,19.15600,0.66138,2024-08-14 01:07:29,2024-08-13 22:09:51.287158,New,,
21010980049978,Raps,10.83900,18.77200,0.65766,2024-08-14 01:19:05,2024-08-13 22:21:10.971108,New,,
21010980049979,Raps,10.49600,18.28700,0.65667,2024-08-14 01:37:35,2024-08-13 22:39:58.302232,New,,
21010980049980,Raps,10.70300,17.86900,0.65469,2024-08-14 02:00:04,2024-08-13 23:02:10.531858,New,,
21010980049981,Raps,10.36100,18.27600,0.65445,2024-08-14 02:21:17,2024-08-13 23:23:24.263761,New,,
21010980049982,Raps,8.77500,20.92900,0.66088,2024-08-14 02:32:53,2024-08-13 23:40:14.377346,New,,
21010980049983,Raps,8.15400,23.37900,0.66262,2024-08-14 02:41:11,2024-08-13 23:43:17.70779,New,,
21010980049984,Raps,15.96700,24.94800,0.65296,2024-08-14 02:44:55,2024-08-13 23:50:17.117911,New,,
21010980049985,Raps,7.57700,27.30800,0.66311,2024-08-14 02:59:18,2024-08-14 00:01:24.610524,New,,
21010980049986,Raps,17.43000,24.53000,0.64059,2024-08-14 03:22:16,2024-08-14 00:24:22.548191,New,,
21010980049987,Raps,8.17500,23.31100,0.66039,2024-08-14 03:22:49,2024-08-14 00:24:55.173634,New,,
21010980049989,Raps,16.97900,24.63200,0.64925,2024-08-14 03:56:40,2024-08-14 01:00:36.760179,New,,
21010980049990,Raps,7.24500,20.61300,0.66064,2024-08-14 04:27:49,2024-08-14 01:29:54.685118,New,,
21010980049991,Raps,16.70300,24.89200,0.63167,2024-08-14 04:32:15,2024-08-14 01:34:21.471735,New,,
21010980049992,Raps,7.10800,20.57900,0.65866,2024-08-14 04:52:08,2024-08-14 01:54:14.248453,New,,
21010980049993,Raps,16.30100,24.23700,0.60668,2024-08-14 05:10:24,2024-08-14 02:12:30.795262,New,,
21010980049994,Raps,7.21500,20.81600,0.65816,2024-08-14 05:22:07,2024-08-14 02:24:13.576413,New,,
21010980049995,Raps,14.08600,23.92100,0.63811,2024-08-14 05:46:03,2024-08-14 02:51:06.164158,New,,
21010980049996,Raps,7.45800,20.55600,0.65816,2024-08-14 05:50:30,2024-08-14 02:52:36.621912,New,,
21010980049997,Raps,8.21900,20.63500,0.65841,2024-08-14 06:19:06,2024-08-14 03:21:11.793513,New,,
21010980049998,Raps,14.16100,24.84600,0.64034,2024-08-14 06:20:48,2024-08-14 03:22:54.395054,New,,
21010980049999,Raps,8.34400,20.63500,0.65692,2024-08-14 06:47:05,2024-08-14 03:51:21.417914,New,,
21010980050000,Raps,13.91800,25.12900,0.63663,2024-08-14 06:53:20,2024-08-14 03:55:26.22742,New,,
21010980050001,Raps,8.79900,21.29000,0.65544,2024-08-14 07:17:04,2024-08-14 04:19:10.063796,New,,
21010980050002,Raps,13.43800,24.86900,0.61880,2024-08-14 07:27:23,2024-08-14 04:31:32.307208,New,,
21010980050003,Raps,8.76800,20.75900,0.65222,2024-08-14 07:45:06,2024-08-14 04:51:37.284162,New,,
21010980050004,Raps,22.42300,25.75000,0.57821,2024-08-14 12:29:00,2024-08-14 09:31:06.03581,New,,
21010980050005,Raps,7.34600,23.08500,0.64504,2024-08-14 13:12:10,2024-08-14 10:14:16.623454,New,,
21010980050006,Raps,20.99200,25.77200,0.63167,2024-08-14 13:27:49,2024-08-14 10:29:55.19498,New,,
21010980050007,Raps,7.50200,22.80300,0.64529,2024-08-14 13:40:49,2024-08-14 10:42:54.5358,Processed,2024-08-14 10:57:23.672804,operator
21010980050008,Raps,7.34200,23.79600,0.64356,2024-08-14 14:14:35,2024-08-14 11:16:40.916252,New,,
21010980050009,Nisu,20.31300,27.82700,0.73537,2024-08-14 14:31:16,2024-08-14 11:33:21.871001,New,,
21010980050010,Raps,6.60400,24.48500,0.65346,2024-08-14 14:34:54,2024-08-14 11:37:00.159061,New,,
21010980050011,Raps,21.58600,26.30300,0.61484,2024-08-14 14:38:30,2024-08-14 11:40:35.499275,New,,
21010980050012,Nisu,19.61300,26.77700,0.74574,2024-08-14 14:45:22,2024-08-14 11:47:27.463387,New,,
21010980050013,Raps,6.13900,26.57400,0.64999,2024-08-14 15:09:24,2024-08-14 12:11:29.269976,New,,
21010980050014,Raps,6.54400,26.35900,0.64430,2024-08-14 16:03:27,2024-08-14 13:05:32.926503,New,,
21010980050015,Nisu,17.62600,28.80900,0.76205,2024-08-14 16:56:24,2024-08-14 13:58:29.464212,New,,
21010980050016,Raps,12.35400,22.02400,0.62301,2024-08-14 18:51:15,2024-08-14 15:53:21.083409,New,,
21010980050017,Raps,12.76000,27.11600,0.62029,2024-08-14 19:09:32,2024-08-14 16:11:38.343286,New,,
21010980050018,Raps,6.88300,37.15300,0.63390,2024-08-14 20:12:13,2024-08-14 17:14:18.451535,New,,
21010980050019,Raps,7.19600,42.09800,0.63737,2024-08-14 20:34:11,2024-08-14 17:36:16.438952,New,,
21010980050020,Raps,5.58400,28.74100,0.63984,2024-08-14 21:17:13,2024-08-14 18:19:17.801555,New,,
21010980050021,Raps,5.61000,25.42200,0.63539,2024-08-14 21:39:15,2024-08-14 18:41:20.049986,New,,
21010980050022,Raps,5.93300,23.23200,0.63267,2024-08-14 21:56:23,2024-08-14 18:58:28.636182,New,,
21010980050023,Nisu,19.82100,27.91700,0.75044,2024-08-14 23:54:29,2024-08-14 20:56:33.977558,New,,
21010980050024,Nisu,18.76300,28.59500,0.76032,2024-08-15 00:17:45,2024-08-14 21:19:50.732787,New,,
21010980050025,Nisu,18.65200,28.32400,0.76476,2024-08-15 00:33:09,2024-08-14 21:35:13.976899,New,,
