Date,Time,DROPS_SCORE,MIDDLE_LEVEL_ALARM,HIGH_LEVEL_ALARM,BURNER_HIGH_ALARM,HOPPER_FULL_ALARM,LOW_AIR_PRESSURE_ALARM,GENERAL_ALARM,AIR_OVERHEATED
07-08-2024,22:54:11,1707,false,false,false,false,false,false,false
07-08-2024,22:54:41,,false,false,false,false,false,false,false
07-08-2024,22:54:48,,,,,,,,
07-08-2024,22:55:02,1707,,,,,,,
07-08-2024,22:55:11,,false,false,false,false,false,false,false
07-08-2024,22:55:41,,false,false,false,false,false,false,false
07-08-2024,22:55:48,,,,,,,,
07-08-2024,22:56:11,,false,false,false,false,false,false,false
07-08-2024,22:56:25,1707,,,,,,,
07-08-2024,22:56:41,,false,false,false,false,false,false,false
07-08-2024,22:56:48,,,,,,,,
07-08-2024,22:57:11,,false,false,false,false,false,false,false
07-08-2024,22:57:22,1707,,,,,,,
07-08-2024,22:57:41,,false,false,false,false,false,false,false
07-08-2024,22:57:48,,,,,,,,
07-08-2024,22:57:52,1707,,,,,,,
07-08-2024,22:58:11,,false,false,false,false,false,false,false
07-08-2024,22:58:22,1707,,,,,,,
07-08-2024,22:58:41,,false,false,false,false,false,false,false
07-08-2024,22:58:48,,,,,,,,
07-08-2024,22:58:52,1707,,,,,,,
07-08-2024,22:59:11,,false,false,false,false,false,false,false
07-08-2024,22:59:22,1707,,,,,,,
07-08-2024,22:59:41,,false,false,false,false,false,false,false
07-08-2024,22:59:48,,,,,,,,
07-08-2024,22:59:52,1707,,,,,,,
07-08-2024,23:00:11,,false,false,false,false,false,false,false
07-08-2024,23:00:22,1707,,,,,,,
07-08-2024,23:00:41,,false,false,false,false,false,false,false
07-08-2024,23:00:48,,,,,,,,
07-08-2024,23:00:52,1707,,,,,,,
07-08-2024,23:01:11,,false,false,false,false,false,false,false
07-08-2024,23:01:22,1707,,,,,,,
07-08-2024,23:01:41,,false,false,false,false,false,false,false
07-08-2024,23:01:48,,,,,,,,
07-08-2024,23:01:52,1707,,,,,,,
07-08-2024,23:02:11,,false,false,false,false,false,false,false
07-08-2024,23:02:22,1707,,,,,,,
07-08-2024,23:02:41,,false,false,false,false,false,false,false
07-08-2024,23:02:48,,,,,,,,
07-08-2024,23:02:52,1707,,,,,,,
07-08-2024,23:03:11,,false,false,false,false,false,false,false
07-08-2024,23:03:22,1707,,,,,,,
07-08-2024,23:03:41,,false,false,false,false,false,false,false
07-08-2024,23:03:48,,,,,,,,
07-08-2024,23:03:52,1707,,,,,,,
07-08-2024,23:04:11,,false,false,false,false,false,false,false
07-08-2024,23:04:22,1707,,,,,,,
07-08-2024,23:04:41,,false,false,false,false,false,false,false
07-08-2024,23:04:48,,,,,,,,
07-08-2024,23:04:52,1707,,,,,,,
07-08-2024,23:05:11,,false,false,false,false,false,false,false
07-08-2024,23:05:22,1707,,,,,,,
07-08-2024,23:05:41,,false,false,false,false,false,false,false
07-08-2024,23:05:48,,,,,,,,
07-08-2024,23:05:52,1707,,,,,,,
07-08-2024,23:06:11,,false,false,false,false,false,false,false
07-08-2024,23:06:22,1707,,,,,,,
07-08-2024,23:06:41,,false,false,false,false,false,false,false
07-08-2024,23:06:48,,,,,,,,
07-08-2024,23:06:52,1707,,,,,,,
07-08-2024,23:07:11,,false,false,false,false,false,false,false
07-08-2024,23:07:22,1707,,,,,,,
07-08-2024,23:07:41,,false,false,false,false,false,false,false
07-08-2024,23:07:48,,,,,,,,
07-08-2024,23:07:52,1707,,,,,,,
07-08-2024,23:08:11,,false,false,false,false,false,false,false
07-08-2024,23:08:22,1707,,,,,,,
07-08-2024,23:08:41,,false,false,false,false,false,false,false
07-08-2024,23:08:48,,,,,,,,
07-08-2024,23:08:52,1707,,,,,,,
07-08-2024,23:09:11,,false,false,false,false,false,false,false
07-08-2024,23:09:22,1707,,,,,,,
07-08-2024,23:09:41,,false,false,false,false,false,false,false
07-08-2024,23:09:48,,,,,,,,
07-08-2024,23:09:52,1707,,,,,,,
07-08-2024,23:10:11,,false,false,false,false,false,false,false
07-08-2024,23:10:22,1707,,,,,,,
07-08-2024,23:10:41,,false,false,false,false,false,false,false
07-08-2024,23:10:48,,,,,,,,
07-08-2024,23:10:52,1707,,,,,,,
07-08-2024,23:11:11,,false,false,false,false,false,false,false
07-08-2024,23:11:22,1707,,,,,,,
07-08-2024,23:11:41,,false,false,false,false,false,false,false
07-08-2024,23:11:48,,,,,,,,
07-08-2024,23:11:52,1707,,,,,,,
07-08-2024,23:12:11,,false,false,false,false,false,false,false
07-08-2024,23:12:22,1707,,,,,,,
07-08-2024,23:12:41,,false,false,false,false,false,false,false
07-08-2024,23:12:48,,,,,,,,
07-08-2024,23:12:52,1707,,,,,,,
07-08-2024,23:13:11,,false,false,false,false,false,false,false
07-08-2024,23:13:22,1707,,,,,,,
07-08-2024,23:13:41,,false,false,false,false,false,false,false
07-08-2024,23:13:48,,,,,,,,
07-08-2024,23:13:52,1707,,,,,,,
07-08-2024,23:14:11,,false,false,false,false,false,false,false
07-08-2024,23:14:22,1707,,,,,,,
07-08-2024,23:14:41,,false,false,false,false,false,false,false
07-08-2024,23:14:48,,,,,,,,
07-08-2024,23:14:52,1707,,,,,,,
07-08-2024,23:15:11,,false,false,false,false,false,false,false
07-08-2024,23:15:22,1707,,,,,,,
07-08-2024,23:15:41,,false,false,false,false,false,false,false
07-08-2024,23:15:48,,,,,,,,
07-08-2024,23:15:52,1707,,,,,,,
07-08-2024,23:16:11,,false,false,false,false,false,false,false
07-08-2024,23:16:22,1707,,,,,,,
07-08-2024,23:16:41,,false,false,false,false,false,false,false
07-08-2024,23:16:48,,,,,,,,
07-08-2024,23:16:52,1707,,,,,,,
07-08-2024,23:17:11,,false,false,false,false,false,false,false
07-08-2024,23:17:22,1707,,,,,,,
07-08-2024,23:17:41,,false,false,false,false,false,false,false
07-08-2024,23:17:48,,,,,,,,
07-08-2024,23:17:52,1707,,,,,,,
07-08-2024,23:18:11,,false,false,false,false,false,false,false
07-08-2024,23:18:22,1707,,,,,,,
07-08-2024,23:18:41,,false,false,false,false,false,false,false
07-08-2024,23:18:48,,,,,,,,
07-08-2024,23:18:52,1707,,,,,,,
07-08-2024,23:19:11,,false,false,false,false,false,false,false
07-08-2024,23:19:22,1707,,,,,,,
07-08-2024,23:19:41,,false,false,false,false,false,false,false
07-08-2024,23:19:48,,,,,,,,
07-08-2024,23:19:52,1707,,,,,,,
07-08-2024,23:20:11,,false,false,false,false,false,false,false
07-08-2024,23:20:22,1707,,,,,,,
07-08-2024,23:20:41,,false,false,false,false,false,false,false
07-08-2024,23:20:48,,,,,,,,
07-08-2024,23:20:52,1707,,,,,,,
07-08-2024,23:21:11,,false,false,false,false,false,false,false
07-08-2024,23:21:22,1707,,,,,,,
07-08-2024,23:21:41,,false,false,false,false,false,false,false
07-08-2024,23:21:48,,,,,,,,
07-08-2024,23:21:52,1707,,,,,,,
07-08-2024,23:22:11,,false,false,false,false,false,false,false
07-08-2024,23:22:22,1707,,,,,,,
07-08-2024,23:22:41,,false,false,false,false,false,false,false
07-08-2024,23:22:48,,,,,,,,
07-08-2024,23:22:52,1707,,,,,,,
07-08-2024,23:23:11,,false,false,false,false,false,false,false
07-08-2024,23:23:22,1707,,,,,,,
07-08-2024,23:23:41,,false,false,false,false,false,false,false
07-08-2024,23:23:48,,,,,,,,
07-08-2024,23:23:52,1707,,,,,,,
07-08-2024,23:24:11,,false,false,false,false,false,false,false
07-08-2024,23:24:22,1707,,,,,,,
07-08-2024,23:24:41,,false,false,false,false,false,false,false
07-08-2024,23:24:48,,,,,,,,
07-08-2024,23:24:52,1707,,,,,,,
07-08-2024,23:25:11,,false,false,false,false,false,false,false
07-08-2024,23:25:22,1707,,,,,,,
07-08-2024,23:25:41,,false,false,false,false,false,false,false
07-08-2024,23:25:48,,,,,,,,
07-08-2024,23:25:52,1707,,,,,,,
07-08-2024,23:26:11,,false,false,false,false,false,false,false
07-08-2024,23:26:22,1707,,,,,,,
07-08-2024,23:26:41,,false,false,false,false,false,false,false
07-08-2024,23:26:48,,,,,,,,
07-08-2024,23:26:52,1707,,,,,,,
07-08-2024,23:27:11,,false,false,false,false,false,false,false
07-08-2024,23:27:22,1707,,,,,,,
07-08-2024,23:27:41,,false,false,false,false,false,false,false
07-08-2024,23:27:48,,,,,,,,
07-08-2024,23:27:52,1707,,,,,,,
07-08-2024,23:28:11,,false,false,false,false,false,false,false
07-08-2024,23:28:22,1707,,,,,,,
07-08-2024,23:28:41,,false,false,false,false,false,false,false
07-08-2024,23:28:48,,,,,,,,
07-08-2024,23:28:52,1707,,,,,,,
07-08-2024,23:29:11,,false,false,false,false,false,false,false
07-08-2024,23:29:22,1707,,,,,,,
07-08-2024,23:29:41,,false,false,false,false,false,false,false
07-08-2024,23:29:48,,,,,,,,
07-08-2024,23:29:52,1707,,,,,,,
07-08-2024,23:30:11,,false,false,false,false,false,false,false
07-08-2024,23:30:22,1707,,,,,,,
07-08-2024,23:30:41,,false,false,false,false,false,false,false
07-08-2024,23:30:48,,,,,,,,
07-08-2024,23:30:52,1707,,,,,,,
07-08-2024,23:31:11,,false,false,false,false,false,false,false
07-08-2024,23:31:22,1707,,,,,,,
07-08-2024,23:31:41,,false,false,false,false,false,false,false
07-08-2024,23:31:48,,,,,,,,
07-08-2024,23:31:52,1707,,,,,,,
07-08-2024,23:32:11,,false,false,false,false,false,false,false
07-08-2024,23:32:22,1707,,,,,,,
07-08-2024,23:32:41,,false,false,false,false,false,false,false
07-08-2024,23:32:48,,,,,,,,
07-08-2024,23:32:52,1707,,,,,,,
07-08-2024,23:33:11,,false,false,false,false,false,false,false
07-08-2024,23:33:22,1707,,,,,,,
07-08-2024,23:33:41,,false,false,false,false,false,false,false
07-08-2024,23:33:48,,,,,,,,
07-08-2024,23:33:52,1707,,,,,,,
07-08-2024,23:34:11,,false,false,false,false,false,false,false
07-08-2024,23:34:22,1707,,,,,,,
07-08-2024,23:34:41,,false,false,false,false,false,false,false
07-08-2024,23:34:48,,,,,,,,
07-08-2024,23:34:52,1707,,,,,,,
07-08-2024,23:35:11,,false,false,false,false,false,false,false
07-08-2024,23:35:22,1707,,,,,,,
07-08-2024,23:35:41,,false,false,false,false,false,false,false
07-08-2024,23:35:48,,,,,,,,
07-08-2024,23:35:52,1707,,,,,,,
07-08-2024,23:36:11,,false,false,false,false,false,false,false
07-08-2024,23:36:22,1707,,,,,,,
07-08-2024,23:36:41,,false,false,false,false,false,false,false
07-08-2024,23:36:48,,,,,,,,
07-08-2024,23:36:52,1707,,,,,,,
07-08-2024,23:37:11,,false,false,false,false,false,false,false
07-08-2024,23:37:22,1707,,,,,,,
07-08-2024,23:37:41,,false,false,false,false,false,false,false
07-08-2024,23:37:48,,,,,,,,
07-08-2024,23:37:52,1707,,,,,,,
07-08-2024,23:38:11,,false,false,false,false,false,false,false
07-08-2024,23:38:22,1707,,,,,,,
07-08-2024,23:38:41,,false,false,false,false,false,false,false
07-08-2024,23:38:48,,,,,,,,
07-08-2024,23:38:52,1707,,,,,,,
07-08-2024,23:39:11,,false,false,false,false,false,false,false
07-08-2024,23:39:22,1707,,,,,,,
07-08-2024,23:39:41,,false,false,false,false,false,false,false
07-08-2024,23:39:48,,,,,,,,
07-08-2024,23:39:52,1707,,,,,,,
07-08-2024,23:40:11,,false,false,false,false,false,false,false
07-08-2024,23:40:22,1707,,,,,,,
07-08-2024,23:40:41,,false,false,false,false,false,false,false
07-08-2024,23:40:48,,,,,,,,
07-08-2024,23:40:52,1707,,,,,,,
07-08-2024,23:41:11,,false,false,false,false,false,false,false
07-08-2024,23:41:22,1707,,,,,,,
07-08-2024,23:41:41,,false,false,false,false,false,false,false
07-08-2024,23:41:48,,,,,,,,
07-08-2024,23:41:52,1707,,,,,,,
07-08-2024,23:42:11,,false,false,false,false,false,false,false
07-08-2024,23:42:22,1707,,,,,,,
07-08-2024,23:42:41,,false,false,false,false,false,false,false
07-08-2024,23:42:48,,,,,,,,
07-08-2024,23:42:52,1707,,,,,,,
07-08-2024,23:43:11,,false,false,false,false,false,false,false
07-08-2024,23:43:22,1707,,,,,,,
07-08-2024,23:43:41,,false,false,false,false,false,false,false
07-08-2024,23:43:48,,,,,,,,
07-08-2024,23:43:52,1707,,,,,,,
07-08-2024,23:44:11,,false,false,false,false,false,false,false
07-08-2024,23:44:22,1707,,,,,,,
07-08-2024,23:44:41,,false,false,false,false,false,false,false
07-08-2024,23:44:48,,,,,,,,
07-08-2024,23:44:52,1707,,,,,,,
07-08-2024,23:45:11,,false,false,false,false,false,false,false
07-08-2024,23:45:22,1707,,,,,,,
07-08-2024,23:45:41,,false,false,false,false,false,false,false
07-08-2024,23:45:48,,,,,,,,
07-08-2024,23:45:52,1707,,,,,,,
07-08-2024,23:46:11,,false,false,false,false,false,false,false
07-08-2024,23:46:22,1707,,,,,,,
07-08-2024,23:46:41,,false,false,false,false,false,false,false
07-08-2024,23:46:48,,,,,,,,
07-08-2024,23:46:52,1707,,,,,,,
07-08-2024,23:47:11,,false,false,false,false,false,false,false
07-08-2024,23:47:22,1707,,,,,,,
07-08-2024,23:47:41,,false,false,false,false,false,false,false
07-08-2024,23:47:48,,,,,,,,
07-08-2024,23:47:52,1707,,,,,,,
07-08-2024,23:48:11,,false,false,false,false,false,false,false
07-08-2024,23:48:22,1707,,,,,,,
07-08-2024,23:48:41,,false,false,false,false,false,false,false
07-08-2024,23:48:48,,,,,,,,
07-08-2024,23:48:52,1707,,,,,,,
07-08-2024,23:49:11,,false,false,false,false,false,false,false
07-08-2024,23:49:22,1707,,,,,,,
07-08-2024,23:49:41,,false,false,false,false,false,false,false
07-08-2024,23:49:48,,,,,,,,
07-08-2024,23:49:52,1707,,,,,,,
07-08-2024,23:50:11,,false,false,false,false,false,false,false
07-08-2024,23:50:22,1707,,,,,,,
07-08-2024,23:50:41,,false,false,false,false,false,false,false
07-08-2024,23:50:48,,,,,,,,
07-08-2024,23:50:52,1707,,,,,,,
07-08-2024,23:51:11,,false,false,false,false,false,false,false
07-08-2024,23:51:22,1707,,,,,,,
07-08-2024,23:51:41,,false,false,false,false,false,false,false
07-08-2024,23:51:48,,,,,,,,
07-08-2024,23:51:52,1707,,,,,,,
07-08-2024,23:52:11,,false,false,false,false,false,false,false
07-08-2024,23:52:22,1707,,,,,,,
07-08-2024,23:52:41,,false,false,false,false,false,false,false
07-08-2024,23:52:48,,,,,,,,
07-08-2024,23:52:52,1707,,,,,,,
07-08-2024,23:53:11,,false,false,false,false,false,false,false
07-08-2024,23:53:22,1707,,,,,,,
07-08-2024,23:53:41,,false,false,false,false,false,false,false
07-08-2024,23:53:48,,,,,,,,
07-08-2024,23:53:52,1707,,,,,,,
07-08-2024,23:54:11,,false,false,false,false,false,false,false
07-08-2024,23:54:22,1707,,,,,,,
07-08-2024,23:54:41,,false,false,false,false,false,false,false
07-08-2024,23:54:48,,,,,,,,
07-08-2024,23:54:52,1707,,,,,,,
07-08-2024,23:55:11,,false,false,false,false,false,false,false
07-08-2024,23:55:22,1707,,,,,,,
07-08-2024,23:55:41,,false,false,false,false,false,false,false
07-08-2024,23:55:48,,,,,,,,
07-08-2024,23:55:52,1707,,,,,,,
07-08-2024,23:56:11,,false,false,false,false,false,false,false
07-08-2024,23:56:22,1707,,,,,,,
07-08-2024,23:56:41,,false,false,false,false,false,false,false
07-08-2024,23:56:48,,,,,,,,
07-08-2024,23:56:52,1707,,,,,,,
07-08-2024,23:57:11,,false,false,false,false,false,false,false
07-08-2024,23:57:22,1707,,,,,,,
07-08-2024,23:57:41,,false,false,false,false,false,false,false
07-08-2024,23:57:48,,,,,,,,
07-08-2024,23:57:52,1707,,,,,,,
07-08-2024,23:58:11,,false,false,false,false,false,false,false
07-08-2024,23:58:22,1707,,,,,,,
07-08-2024,23:58:41,,false,false,false,false,false,false,false
07-08-2024,23:58:48,,,,,,,,
07-08-2024,23:58:52,1707,,,,,,,
07-08-2024,23:59:11,,false,false,false,false,false,false,false
07-08-2024,23:59:22,1707,,,,,,,
07-08-2024,23:59:41,,false,false,false,false,false,false,false
07-08-2024,23:59:48,,,,,,,,
07-08-2024,23:59:52,1707,,,,,,,
08-08-2024,00:00:11,,false,false,false,false,false,false,false
08-08-2024,00:00:22,1707,,,,,,,
08-08-2024,00:00:41,,false,false,false,false,false,false,false
08-08-2024,00:00:48,,,,,,,,
08-08-2024,00:00:52,1707,,,,,,,
08-08-2024,00:01:11,,false,false,false,false,false,false,false
08-08-2024,00:01:22,1707,,,,,,,
08-08-2024,00:01:41,,false,false,false,false,false,false,false
08-08-2024,00:01:48,,,,,,,,
08-08-2024,00:01:52,1707,,,,,,,
08-08-2024,00:02:11,,false,false,false,false,false,false,false
08-08-2024,00:02:22,1707,,,,,,,
08-08-2024,00:02:41,,false,false,false,false,false,false,false
08-08-2024,00:02:48,,,,,,,,
08-08-2024,00:02:52,1707,,,,,,,
08-08-2024,00:03:11,,false,false,false,false,false,false,false
08-08-2024,00:03:22,1707,,,,,,,
08-08-2024,00:03:41,,false,false,false,false,false,false,false
08-08-2024,00:03:48,,,,,,,,
08-08-2024,00:03:52,1707,,,,,,,
08-08-2024,00:04:11,,false,false,false,false,false,false,false
08-08-2024,00:04:22,1707,,,,,,,
08-08-2024,00:04:41,,false,false,false,false,false,false,false
08-08-2024,00:04:48,,,,,,,,
08-08-2024,00:04:52,1707,,,,,,,
08-08-2024,00:05:11,,false,false,false,false,false,false,false
08-08-2024,00:05:22,1707,,,,,,,
08-08-2024,00:05:41,,false,false,false,false,false,false,false
08-08-2024,00:05:48,,,,,,,,
08-08-2024,00:05:52,1707,,,,,,,
08-08-2024,00:06:11,,false,false,false,false,false,false,false
08-08-2024,00:06:22,1707,,,,,,,
08-08-2024,00:06:41,,false,false,false,false,false,false,false
08-08-2024,00:06:48,,,,,,,,
08-08-2024,00:06:52,1707,,,,,,,
08-08-2024,00:07:11,,false,false,false,false,false,false,false
08-08-2024,00:07:22,1707,,,,,,,
08-08-2024,00:07:41,,false,false,false,false,false,false,false
08-08-2024,00:07:48,,,,,,,,
08-08-2024,00:07:52,1707,,,,,,,
08-08-2024,00:08:11,,false,false,false,false,false,false,false
08-08-2024,00:08:22,1707,,,,,,,
08-08-2024,00:08:41,,false,false,false,false,false,false,false
08-08-2024,00:08:48,,,,,,,,
08-08-2024,00:08:52,1707,,,,,,,
08-08-2024,00:09:11,,false,false,false,false,false,false,false
08-08-2024,00:09:22,1707,,,,,,,
08-08-2024,00:09:41,,false,false,false,false,false,false,false
08-08-2024,00:09:48,,,,,,,,
08-08-2024,00:09:52,1707,,,,,,,
08-08-2024,00:10:11,,false,false,false,false,false,false,false
08-08-2024,00:10:22,1707,,,,,,,
08-08-2024,00:10:41,,false,false,false,false,false,false,false
08-08-2024,00:10:48,,,,,,,,
08-08-2024,00:10:52,1707,,,,,,,
08-08-2024,00:11:11,,false,false,false,false,false,false,false
08-08-2024,00:11:22,1707,,,,,,,
08-08-2024,00:11:41,,false,false,false,false,false,false,false
08-08-2024,00:11:48,,,,,,,,
08-08-2024,00:11:52,1707,,,,,,,
08-08-2024,00:12:11,,false,false,false,false,false,false,false
08-08-2024,00:12:22,1707,,,,,,,
08-08-2024,00:12:41,,false,false,false,false,false,false,false
08-08-2024,00:12:48,,,,,,,,
08-08-2024,00:12:52,1707,,,,,,,
08-08-2024,00:13:11,,false,false,false,false,false,false,false
08-08-2024,00:13:22,1707,,,,,,,
08-08-2024,00:13:41,,false,false,false,false,false,false,false
08-08-2024,00:13:48,,,,,,,,
08-08-2024,00:13:52,1707,,,,,,,
08-08-2024,00:14:11,,false,false,false,false,false,false,false
08-08-2024,00:14:22,1707,,,,,,,
08-08-2024,00:14:41,,false,false,false,false,false,false,false
08-08-2024,00:14:48,,,,,,,,
08-08-2024,00:14:52,1707,,,,,,,
08-08-2024,00:15:11,,false,false,false,false,false,false,false
08-08-2024,00:15:22,1707,,,,,,,
08-08-2024,00:15:41,,false,false,false,false,false,false,false
08-08-2024,00:15:48,,,,,,,,
08-08-2024,00:15:52,1707,,,,,,,
08-08-2024,00:16:11,,false,false,false,false,false,false,false
08-08-2024,00:16:22,1707,,,,,,,
08-08-2024,00:16:41,,false,false,false,false,false,false,false
08-08-2024,00:16:48,,,,,,,,
08-08-2024,00:16:52,1707,,,,,,,
08-08-2024,00:17:11,,false,false,false,false,false,false,false
08-08-2024,00:17:22,1707,,,,,,,
08-08-2024,00:17:41,,false,false,false,false,false,false,false
08-08-2024,00:17:48,,,,,,,,
08-08-2024,00:17:52,1707,,,,,,,
08-08-2024,00:18:11,,false,false,false,false,false,false,false
08-08-2024,00:18:22,1707,,,,,,,
08-08-2024,00:18:41,,false,false,false,false,false,false,false
08-08-2024,00:18:48,,,,,,,,
08-08-2024,00:18:52,1707,,,,,,,
08-08-2024,00:19:11,,false,false,false,false,false,false,false
08-08-2024,00:19:22,1707,,,,,,,
08-08-2024,00:19:41,,false,false,false,false,false,false,false
08-08-2024,00:19:48,,,,,,,,
08-08-2024,00:19:52,1707,,,,,,,
08-08-2024,00:20:11,,false,false,false,false,false,false,false
08-08-2024,00:20:22,1707,,,,,,,
08-08-2024,00:20:41,,false,false,false,false,false,false,false
08-08-2024,00:20:48,,,,,,,,
08-08-2024,00:20:52,1707,,,,,,,
08-08-2024,00:21:11,,false,false,false,false,false,false,false
08-08-2024,00:21:22,1707,,,,,,,
08-08-2024,00:21:41,,false,false,false,false,false,false,false
08-08-2024,00:21:48,,,,,,,,
08-08-2024,00:21:52,1707,,,,,,,
08-08-2024,00:22:11,,false,false,false,false,false,false,false
08-08-2024,00:22:22,1707,,,,,,,
08-08-2024,00:22:41,,false,false,false,false,false,false,false
08-08-2024,00:22:48,,,,,,,,
08-08-2024,00:22:52,1707,,,,,,,
08-08-2024,00:23:11,,false,false,false,false,false,false,false
08-08-2024,00:23:22,1707,,,,,,,
08-08-2024,00:23:41,,false,false,false,false,false,false,false
08-08-2024,00:23:48,,,,,,,,
08-08-2024,00:23:52,1707,,,,,,,
08-08-2024,00:24:11,,false,false,false,false,false,false,false
08-08-2024,00:24:22,1708,,,,,,,
08-08-2024,00:24:41,,false,false,false,false,false,false,false
08-08-2024,00:24:48,,,,,,,,
08-08-2024,00:24:52,1708,,,,,,,
08-08-2024,00:25:11,,false,false,false,false,false,false,false
08-08-2024,00:25:22,1708,,,,,,,
08-08-2024,00:25:41,,false,false,false,false,false,false,false
08-08-2024,00:25:48,,,,,,,,
08-08-2024,00:25:52,1708,,,,,,,
08-08-2024,00:26:11,,false,false,false,false,false,false,false
08-08-2024,00:26:22,1708,,,,,,,
08-08-2024,00:26:41,,false,false,false,false,false,false,false
08-08-2024,00:26:48,,,,,,,,
08-08-2024,00:26:52,1708,,,,,,,
08-08-2024,00:27:11,,false,false,false,false,false,false,false
08-08-2024,00:27:22,1708,,,,,,,
08-08-2024,00:27:41,,false,false,false,false,false,false,false
08-08-2024,00:27:48,,,,,,,,
08-08-2024,00:27:52,1708,,,,,,,
08-08-2024,00:28:11,,false,false,false,false,false,false,false
08-08-2024,00:28:22,1708,,,,,,,
08-08-2024,00:28:41,,false,false,false,false,false,false,false
08-08-2024,00:28:48,,,,,,,,
08-08-2024,00:28:52,1708,,,,,,,
08-08-2024,00:29:11,,false,false,false,false,false,false,false
08-08-2024,00:29:22,1709,,,,,,,
08-08-2024,00:29:41,,false,false,false,false,false,false,false
08-08-2024,00:29:48,,,,,,,,
08-08-2024,00:29:52,1709,,,,,,,
08-08-2024,00:30:11,,false,false,false,false,false,false,false
08-08-2024,00:30:22,1709,,,,,,,
08-08-2024,00:30:41,,false,false,false,false,false,false,false
08-08-2024,00:30:48,,,,,,,,
08-08-2024,00:30:52,1709,,,,,,,
08-08-2024,00:31:11,,false,false,false,false,false,false,false
08-08-2024,00:31:22,1709,,,,,,,
08-08-2024,00:31:41,,false,false,false,false,false,false,false
08-08-2024,00:31:48,,,,,,,,
08-08-2024,00:31:52,1709,,,,,,,
08-08-2024,00:32:11,,false,false,false,false,false,false,false
08-08-2024,00:32:22,1709,,,,,,,
08-08-2024,00:32:41,,false,false,false,false,false,false,false
08-08-2024,00:32:48,,,,,,,,
08-08-2024,00:32:52,1709,,,,,,,
08-08-2024,00:33:11,,false,false,false,false,false,false,false
08-08-2024,00:33:22,1709,,,,,,,
08-08-2024,00:33:41,,false,false,false,false,false,false,false
08-08-2024,00:33:48,,,,,,,,
08-08-2024,00:33:52,1709,,,,,,,
08-08-2024,00:34:11,,false,false,false,false,false,false,false
08-08-2024,00:34:22,1710,,,,,,,
08-08-2024,00:34:41,,false,false,false,false,false,false,false
08-08-2024,00:34:48,,,,,,,,
08-08-2024,00:34:52,1710,,,,,,,
08-08-2024,00:35:11,,false,false,false,false,false,false,false
08-08-2024,00:35:22,1710,,,,,,,
08-08-2024,00:35:41,,false,false,false,false,false,false,false
08-08-2024,00:35:48,,,,,,,,
08-08-2024,00:35:52,1710,,,,,,,
08-08-2024,00:36:11,,false,false,false,false,false,false,false
08-08-2024,00:36:22,1710,,,,,,,
08-08-2024,00:36:41,,false,false,false,false,false,false,false
08-08-2024,00:36:48,,,,,,,,
08-08-2024,00:36:52,1710,,,,,,,
08-08-2024,00:37:11,,false,false,false,false,false,false,false
08-08-2024,00:37:22,1710,,,,,,,
08-08-2024,00:37:41,,false,false,false,false,false,false,false
08-08-2024,00:37:48,,,,,,,,
08-08-2024,00:37:52,1710,,,,,,,
08-08-2024,00:38:11,,false,false,false,false,false,false,false
08-08-2024,00:38:22,1710,,,,,,,
08-08-2024,00:38:41,,false,false,false,false,false,false,false
08-08-2024,00:38:48,,,,,,,,
08-08-2024,00:38:52,1710,,,,,,,
08-08-2024,00:39:11,,false,false,false,false,false,false,false
08-08-2024,00:39:22,1711,,,,,,,
08-08-2024,00:39:41,,false,false,false,false,false,false,false
08-08-2024,00:39:48,,,,,,,,
08-08-2024,00:39:52,1711,,,,,,,
08-08-2024,00:40:11,,false,false,false,false,false,false,false
08-08-2024,00:40:22,1711,,,,,,,
08-08-2024,00:40:41,,false,false,false,false,false,false,false
08-08-2024,00:40:48,,,,,,,,
08-08-2024,00:40:52,1711,,,,,,,
08-08-2024,00:41:11,,false,false,false,false,false,false,false
08-08-2024,00:41:22,1711,,,,,,,
08-08-2024,00:41:41,,false,false,false,false,false,false,false
08-08-2024,00:41:48,,,,,,,,
08-08-2024,00:41:52,1711,,,,,,,
08-08-2024,00:42:11,,false,false,false,false,false,false,false
08-08-2024,00:42:22,1711,,,,,,,
08-08-2024,00:42:41,,false,false,false,false,false,false,false
08-08-2024,00:42:48,,,,,,,,
08-08-2024,00:42:52,1711,,,,,,,
08-08-2024,00:43:11,,false,false,false,false,false,false,false
08-08-2024,00:43:22,1711,,,,,,,
08-08-2024,00:43:41,,false,false,false,false,false,false,false
08-08-2024,00:43:48,,,,,,,,
08-08-2024,00:43:52,1711,,,,,,,
08-08-2024,00:44:11,,false,false,false,false,false,false,false
08-08-2024,00:44:22,1712,,,,,,,
08-08-2024,00:44:41,,false,false,false,false,false,false,false
08-08-2024,00:44:48,,,,,,,,
08-08-2024,00:44:52,1712,,,,,,,
08-08-2024,00:45:11,,false,false,false,false,false,false,false
08-08-2024,00:45:22,1712,,,,,,,
08-08-2024,00:45:41,,false,false,false,false,false,false,false
08-08-2024,00:45:48,,,,,,,,
08-08-2024,00:45:52,1712,,,,,,,
08-08-2024,00:46:11,,false,false,false,false,false,false,false
08-08-2024,00:46:22,1712,,,,,,,
08-08-2024,00:46:41,,false,false,false,false,false,false,false
08-08-2024,00:46:48,,,,,,,,
08-08-2024,00:46:52,1712,,,,,,,
08-08-2024,00:47:11,,false,false,false,false,false,false,false
08-08-2024,00:47:22,1712,,,,,,,
